frame,timestamp_video,timestamp_pupildata,x,y,a,b,p,w,h
18359, 629866.387227, 629866.387227, 73.815285, 91.828400, 16.045670, 23.716314, 149.228210, 18.365696, 21.968803
18360, 629866.391189, 629866.391189, 71.873436, 90.866478, 15.700834, 23.645521, 149.895325, 18.032191, 21.919556
18361, 629866.399228, 629866.399228, 69.965363, 89.769531, 15.449183, 23.356543, 151.269501, 17.594863, 21.785917
18362, 629866.403484, 629866.403484, 68.354149, 88.645889, 14.900846, 23.249874, 152.734039, 16.996618, 21.764807
18363, 629866.407179, 629866.407179, 66.779190, 87.388359, 14.460425, 23.405161, 155.355103, 16.370637, 22.111257
18364, 629866.411203, 629866.411203, 65.413673, 86.454086, 14.066659, 23.253696, 154.253311, 16.203961, 21.818270
18365, 629866.419235, 629866.419235, 64.313705, 85.669418, 13.777597, 23.285971, 157.091507, 15.595554, 22.109666
18366, 629866.423231, 629866.423231, 63.419250, 84.919281, 13.591180, 23.064398, 159.158981, 15.121952, 22.091020
18367, 629866.427225, 629866.427225, 62.614994, 84.108932, 13.256968, 22.902657, 159.379349, 14.798884, 21.937911
18368, 629866.431176, 629866.431176, 62.029030, 83.620232, 13.093062, 22.792799, 161.077438, 14.423387, 21.975119
18369, 629866.439217, 629866.439217, 61.611904, 83.124969, 13.130519, 22.752697, 160.369049, 14.538964, 21.879540
18370, 629866.443935, 629866.443935, 61.352093, 82.713448, 12.715919, 23.209984, 160.128632, 14.326676, 22.251838
18371, 629866.447179, 629866.447179, 61.438400, 82.904160, 12.920623, 23.195044, 159.846924, 14.525441, 22.225304
18372, 629866.451210, 629866.451210, 61.552994, 83.027412, 13.057674, 23.183201, 158.708511, 14.794817, 22.115087
18373, 629866.459310, 629866.459310, 61.541088, 83.170860, 13.280769, 23.360964, 158.723495, 15.000446, 22.295741
18374, 629866.463175, 629866.463175, 61.503410, 83.125763, 13.564443, 23.019135, 159.625504, 15.030623, 22.089705
18375, 629866.467237, 629866.467237, 61.594822, 83.255882, 13.203757, 23.341526, 159.862091, 14.773384, 22.381089
18376, 629866.471220, 629866.471220, 61.561806, 83.285873, 13.383915, 23.230036, 160.047745, 14.869680, 22.308213
18377, 629866.479221, 629866.479221, 61.499748, 83.206284, 13.294087, 23.045006, 160.406067, 14.716728, 22.163551
18378, 629866.483205, 629866.483205, 61.486809, 83.294838, 13.364120, 23.048803, 160.633133, 14.743812, 22.191598
18379, 629866.487205, 629866.487205, 61.533962, 83.306267, 13.255298, 23.259024, 160.242737, 14.745941, 22.343731
18380, 629866.491197, 629866.491197, 61.616463, 83.408638, 13.174570, 22.792816, 159.442230, 14.704648, 21.837012
18381, 629866.499174, 629866.499174, 61.611336, 83.476448, 13.239846, 23.078779, 160.021362, 14.731203, 22.156606
18382, 629866.503243, 629866.503243, 61.633469, 83.671532, 13.083526, 23.160620, 158.343613, 14.863382, 22.060663
18383, 629866.507293, 629866.507293, 61.682041, 83.677559, 13.304294, 23.180048, 159.448746, 14.879726, 22.201635
18384, 629866.511199, 629866.511199, 61.651680, 83.704987, 12.955067, 23.167967, 158.754654, 14.706307, 22.097805
18385, 629866.519186, 629866.519186, 61.624550, 83.782913, 13.256145, 23.135654, 158.613480, 14.951066, 22.078258
18386, 629866.523176, 629866.523176, 61.666439, 83.788757, 13.148141, 23.192413, 158.900681, 14.838320, 22.149174
18387, 629866.527179, 629866.527179, 61.676270, 83.852371, 13.104004, 23.178921, 158.713837, 14.828678, 22.115325
18388, 629866.531243, 629866.531243, 61.726185, 83.877159, 13.206517, 22.943342, 158.979156, 14.822361, 21.934144
18389, 629866.539198, 629866.539198, 61.753307, 83.962204, 13.164756, 22.769484, 158.987366, 14.754222, 21.773221
18390, 629866.543229, 629866.543229, 61.793449, 84.081009, 13.074529, 22.969454, 159.004181, 14.721750, 21.950153
18391, 629866.547206, 629866.547206, 61.796997, 84.186737, 13.299626, 23.030327, 159.047745, 14.902493, 22.027067
18392, 629866.551204, 629866.551204, 61.790737, 84.212257, 13.109980, 23.196884, 160.047150, 14.646436, 22.258682
18393, 629866.559250, 629866.559250, 61.862812, 84.156212, 13.159831, 23.020378, 158.573975, 14.858941, 21.962031
18394, 629866.563207, 629866.563207, 61.881435, 84.227730, 13.191957, 23.203117, 158.436218, 14.941427, 22.117100
18395, 629866.567207, 629866.567207, 61.958553, 84.268318, 13.047378, 23.200361, 159.224167, 14.715267, 22.179985
18396, 629866.571202, 629866.571202, 61.956841, 84.476959, 13.214115, 23.288343, 160.797867, 14.642165, 22.418001
18397, 629866.579227, 629866.579227, 62.063530, 84.695534, 13.191917, 23.721766, 159.797104, 14.845333, 22.723665
18398, 629866.583256, 629866.583256, 62.053246, 84.690125, 13.157949, 23.350447, 160.142487, 14.699230, 22.412221
18399, 629866.587210, 629866.587210, 62.219841, 84.878792, 13.178091, 23.480761, 159.823303, 14.784930, 22.503645
18400, 629866.591201, 629866.591201, 62.307362, 84.952438, 13.180511, 23.273336, 159.413864, 14.805853, 22.274666
18401, 629866.599212, 629866.599212, 62.290894, 84.987289, 13.242609, 23.257826, 159.740433, 14.805381, 22.295602
18402, 629866.603187, 629866.603187, 62.303307, 85.055679, 13.202783, 23.320683, 159.015152, 14.889840, 22.281391
18403, 629866.607177, 629866.607177, 62.383255, 85.153687, 13.271918, 23.684093, 159.450226, 14.951799, 22.661063
18404, 629866.611195, 629866.611195, 62.451542, 85.443764, 13.211467, 23.070530, 158.807907, 14.875742, 22.034167
18405, 629866.619255, 629866.619255, 62.549904, 85.569511, 13.296865, 23.195726, 158.048721, 15.075994, 22.080823
18406, 629866.623244, 629866.623244, 62.628330, 85.522118, 13.273438, 23.252941, 158.653931, 14.982691, 22.190142
18407, 629866.627192, 629866.627192, 62.610813, 85.653069, 13.343155, 23.104086, 158.187714, 15.071714, 22.015494
18408, 629866.631185, 629866.631185, 62.689613, 85.784622, 13.185238, 23.334112, 157.681076, 15.076552, 22.159171
18409, 629866.639192, 629866.639192, 62.763329, 85.834030, 13.395448, 23.252909, 157.513382, 15.240854, 22.087376
18410, 629866.643181, 629866.643181, 62.969013, 85.954597, 13.610398, 23.190592, 157.959091, 15.326213, 22.094200
18411, 629866.647187, 629866.647187, 62.885307, 86.065598, 13.308887, 23.284912, 157.938553, 15.120441, 22.151430
18412, 629866.655248, 629866.655248, 63.074356, 86.180382, 13.618645, 23.135195, 156.276367, 15.559024, 21.877420
18413, 629866.659204, 629866.659204, 63.210686, 86.297073, 13.242645, 23.241919, 156.883194, 15.218441, 21.998943
18414, 629866.663221, 629866.663221, 63.171749, 86.174492, 13.430097, 22.978771, 156.320770, 15.376698, 21.724378
18415, 629866.667174, 629866.667174, 63.460835, 86.563332, 13.254675, 23.472710, 157.842926, 15.134941, 22.306683
18416, 629866.675253, 629866.675253, 63.487267, 86.717194, 13.520521, 23.405394, 157.406937, 15.384361, 22.224725
18417, 629866.679201, 629866.679201, 63.555069, 86.771347, 13.441646, 23.462521, 157.108414, 15.382942, 22.238094
18418, 629866.684974, 629866.684974, 63.617573, 86.883942, 13.494900, 23.265303, 156.466339, 15.471709, 22.000292
18419, 629866.687705, 629866.687705, 63.755547, 86.994347, 13.632400, 23.288069, 155.833054, 15.671388, 21.967797
18420, 629866.695232, 629866.695232, 63.891727, 87.095818, 13.482388, 23.446625, 155.517456, 15.651520, 22.057854
18421, 629866.699200, 629866.699200, 64.137672, 87.244926, 13.663824, 22.989346, 156.163315, 15.573218, 21.741320
18422, 629866.703195, 629866.703195, 64.818054, 87.480171, 13.832381, 23.648119, 156.222595, 15.847383, 22.347903
18423, 629866.707214, 629866.707214, 65.181076, 87.692345, 14.245751, 23.506355, 155.443130, 16.227313, 22.184780
18424, 629866.715182, 629866.715182, 65.169785, 87.749748, 14.166724, 23.413395, 155.355728, 16.159086, 22.085449
18425, 629866.719181, 629866.719181, 65.138489, 87.802933, 14.252382, 23.479826, 155.843231, 16.169100, 22.203442
18426, 629866.723186, 629866.723186, 65.161324, 87.893692, 14.193154, 23.319756, 155.854889, 16.085104, 22.057336
18427, 629866.727207, 629866.727207, 65.198647, 87.933380, 14.169626, 23.591095, 156.116364, 16.096510, 22.320852
18428, 629866.735224, 629866.735224, 65.300491, 87.983337, 14.163359, 23.602024, 155.585358, 16.170967, 22.274562
18429, 629866.739249, 629866.739249, 65.502045, 88.140778, 14.259168, 23.516678, 154.835297, 16.326550, 22.131466
18430, 629866.743407, 629866.743407, 65.519104, 88.183144, 14.089527, 23.473515, 155.213089, 16.139107, 22.114473
18431, 629866.747204, 629866.747204, 65.530678, 88.292091, 14.207664, 23.504021, 153.689789, 16.453896, 21.990135
18432, 629866.755191, 629866.755191, 65.724396, 88.401360, 14.382624, 23.750475, 153.922821, 16.609851, 22.249894
18433, 629866.759226, 629866.759226, 65.815353, 88.561920, 14.177980, 23.498903, 154.289963, 16.343403, 22.047829
18434, 629866.763211, 629866.763211, 65.850288, 88.677704, 14.054755, 23.315397, 154.645889, 16.155296, 21.912332
18435, 629866.767179, 629866.767179, 65.897118, 88.768814, 14.090853, 23.643576, 155.747009, 16.105071, 22.320338
18436, 629866.775303, 629866.775303, 65.932632, 88.939453, 14.004981, 23.461695, 154.116898, 16.237567, 21.975715
18437, 629866.779239, 629866.779239, 66.026268, 88.948746, 14.032025, 23.510586, 153.727905, 16.328433, 21.977890
18438, 629866.783478, 629866.783478, 65.990028, 89.065468, 13.914639, 23.911749, 153.985474, 16.320613, 22.338901
18439, 629866.787203, 629866.787203, 66.098740, 89.196747, 14.080593, 23.665096, 153.932236, 16.374442, 22.139953
18440, 629866.795190, 629866.795190, 66.078026, 89.277771, 14.105184, 23.534441, 153.356277, 16.441691, 21.965812
18441, 629866.799182, 629866.799182, 66.258514, 89.315125, 14.115497, 23.737820, 153.477539, 16.488728, 22.155207
18442, 629866.803160, 629866.803160, 66.358757, 89.392433, 14.132254, 23.426535, 153.545898, 16.401128, 21.898085
18443, 629866.807187, 629866.807187, 66.342148, 89.498230, 14.268131, 23.516903, 152.034210, 16.746045, 21.821876
18444, 629866.815208, 629866.815208, 66.424370, 89.575546, 14.137154, 23.277676, 152.205322, 16.559638, 21.621464
18445, 629866.819214, 629866.819214, 66.550652, 89.759438, 14.075066, 23.719910, 151.952209, 16.694390, 21.955385
18446, 629866.823193, 629866.823193, 66.549721, 89.915092, 14.308247, 23.689201, 152.498611, 16.755084, 22.026605
18447, 629866.827198, 629866.827198, 66.556480, 89.988045, 14.349299, 23.533358, 153.300079, 16.617522, 21.990436
18448, 629866.835205, 629866.835205, 66.610207, 89.996704, 14.182569, 23.858240, 152.674973, 16.694413, 22.173350
18449, 629866.839185, 629866.839185, 66.747093, 90.009567, 14.191236, 23.531389, 152.308792, 16.657689, 21.854950
18450, 629866.843163, 629866.843163, 66.785675, 90.098358, 14.322860, 23.429398, 153.536285, 16.535326, 21.924051
18451, 629866.847185, 629866.847185, 66.804146, 90.250954, 14.391706, 23.641438, 152.583176, 16.784231, 22.007462
18452, 629866.855226, 629866.855226, 66.833183, 90.307472, 14.366574, 23.689407, 153.420700, 16.656139, 22.139546
18453, 629866.859223, 629866.859223, 66.869568, 90.515755, 14.305033, 23.430510, 152.803802, 16.630225, 21.841666
18454, 629866.863193, 629866.863193, 67.132019, 90.607002, 14.348082, 23.815508, 154.097946, 16.577522, 22.321103
18455, 629866.867171, 629866.867171, 67.167725, 90.745461, 14.428521, 23.579576, 153.814804, 16.610525, 22.096811
18456, 629866.875205, 629866.875205, 67.235954, 90.836456, 14.346789, 23.582058, 153.146652, 16.652396, 22.014575
18457, 629866.879226, 629866.879226, 67.343544, 90.893875, 14.663929, 23.636271, 153.029984, 16.903036, 22.090529
18458, 629866.883183, 629866.883183, 67.395561, 91.002411, 14.525759, 23.938778, 152.718567, 16.943032, 22.293416
18459, 629866.887217, 629866.887217, 67.337448, 90.990791, 14.472197, 23.970369, 153.047806, 16.865794, 22.351020
18460, 629866.895234, 629866.895234, 67.451462, 91.082733, 14.573198, 23.666445, 152.652252, 16.904471, 22.061676
18461, 629866.899220, 629866.899220, 67.524841, 91.129730, 14.645476, 23.651751, 152.367371, 16.990735, 22.027488
18462, 629866.903223, 629866.903223, 67.527168, 91.120064, 14.536501, 23.629099, 152.421921, 16.902287, 21.999020
18463, 629866.907241, 629866.907241, 67.545906, 91.239639, 14.637540, 23.311211, 152.251358, 16.900027, 21.726924
18464, 629866.915260, 629866.915260, 67.649353, 91.366386, 14.634436, 23.716759, 151.742630, 17.094978, 22.009387
18465, 629866.919183, 629866.919183, 67.661011, 91.560394, 14.474900, 23.633648, 150.800385, 17.105307, 21.805516
18466, 629866.923197, 629866.923197, 67.759048, 91.579453, 14.654768, 23.673580, 152.295090, 17.014102, 22.039078
18467, 629866.927209, 629866.927209, 67.760696, 91.566483, 14.694187, 23.598377, 152.160782, 17.037522, 21.966460
18468, 629866.935182, 629866.935182, 67.748116, 91.708237, 14.496184, 23.744753, 151.289307, 17.080906, 21.958946
18469, 629866.939172, 629866.939172, 67.755058, 91.742569, 14.466712, 23.804283, 151.159775, 17.100752, 21.988495
18470, 629866.943497, 629866.943497, 67.909546, 91.829727, 14.522748, 23.686960, 149.989304, 17.277364, 21.759480
18471, 629866.947171, 629866.947171, 68.028358, 91.979637, 14.487314, 24.033024, 149.896561, 17.389185, 22.024640
18472, 629866.955180, 629866.955180, 68.055099, 92.088219, 14.607843, 23.723392, 149.475739, 17.421966, 21.740826
18473, 629866.959187, 629866.959187, 68.028107, 91.978813, 14.675583, 24.066677, 150.041153, 17.495844, 22.101428
18474, 629866.963196, 629866.963196, 68.132103, 92.138786, 14.587584, 23.855381, 149.623932, 17.432751, 21.862662
18475, 629866.967195, 629866.967195, 68.247665, 92.229141, 14.515024, 23.768572, 150.419754, 17.234055, 21.877346
18476, 629866.975204, 629866.975204, 68.273163, 92.256042, 14.468980, 23.732819, 150.375061, 17.199611, 21.835097
18477, 629866.979216, 629866.979216, 68.247627, 92.279907, 14.512218, 23.857464, 150.413300, 17.263180, 21.949161
18478, 629866.983271, 629866.983271, 68.210976, 92.213394, 14.517832, 23.840111, 149.568436, 17.392697, 21.831455
18479, 629866.987168, 629866.987168, 68.255066, 92.265083, 14.514426, 23.681808, 149.830841, 17.294660, 21.734566
18480, 629866.995274, 629866.995274, 68.315155, 92.334023, 14.537488, 23.563961, 150.145569, 17.221015, 21.680301
18481, 629866.999247, 629866.999247, 68.330574, 92.350647, 14.474527, 23.631163, 150.745453, 17.112581, 21.796866
18482, 629867.003174, 629867.003174, 68.399582, 92.501953, 14.464827, 23.884760, 150.847321, 17.174324, 22.017165
18483, 629867.007158, 629867.007158, 68.402740, 92.541748, 14.501679, 23.994648, 150.678650, 17.260856, 22.093091
18484, 629867.015224, 629867.015224, 68.422096, 92.545883, 14.447195, 24.022556, 150.817001, 17.213398, 22.124728
18485, 629867.019220, 629867.019220, 68.456337, 92.612724, 14.482990, 23.795769, 150.644897, 17.187944, 21.921911
18486, 629867.023223, 629867.023223, 68.531258, 92.617012, 14.322241, 23.750069, 151.098389, 16.999107, 21.913985
18487, 629867.027205, 629867.027205, 68.571259, 92.765289, 14.525847, 23.994137, 150.638062, 17.282514, 22.091482
18488, 629867.035192, 629867.035192, 68.876015, 92.794159, 14.639450, 23.807600, 150.347351, 17.337574, 21.920854
18489, 629867.039177, 629867.039177, 70.165657, 93.227753, 14.640358, 23.835440, 148.357315, 17.655365, 21.696920
18490, 629867.043369, 629867.043369, 72.462471, 94.200378, 15.430771, 23.979763, 146.233734, 18.498387, 21.701323
18491, 629867.047171, 629867.047171, 74.613602, 95.279167, 15.751163, 24.339611, 143.343094, 19.256843, 21.672327
18492, 629867.055201, 629867.055201, 77.217194, 96.355392, 16.683628, 24.361500, 140.935486, 20.087301, 21.640852
18493, 629867.059686, 629867.059686, 79.269073, 97.313736, 16.710674, 24.532915, 137.812576, 20.609314, 21.362741
18494, 629867.063191, 629867.063191, 81.823044, 98.341469, 17.538130, 24.242157, 136.190933, 21.019367, 21.294469
18495, 629867.067262, 629867.067262, 83.847130, 98.902138, 17.832775, 24.351254, 136.376617, 21.187061, 21.496509
18496, 629867.075221, 629867.075221, 85.941132, 99.668510, 17.795397, 24.344656, 135.337753, 21.284791, 21.361088
18497, 629867.079193, 629867.079193, 88.035950, 100.299812, 18.049026, 24.287527, 131.705750, 21.748051, 21.039809
18498, 629867.083242, 629867.083242, 90.135185, 100.840034, 18.337358, 24.100527, 129.451111, 21.956448, 20.856858
18499, 629867.087206, 629867.087206, 92.230438, 101.610397, 18.964058, 24.366917, 132.761185, 22.041542, 21.622964
18500, 629867.095207, 629867.095207, 94.147041, 102.190575, 20.340561, 24.141497, 122.646149, 23.100013, 21.516034
18501, 629867.099177, 629867.099177, 95.579964, 102.347855, 20.119766, 25.297203, 96.121567, 25.244296, 20.186108
18502, 629867.105067, 629867.105067, 95.864212, 102.271812, 19.379765, 27.721573, 87.728905, 27.710442, 19.395677
18503, 629867.109456, 629867.109456, 96.501877, 102.552216, 19.551472, 29.431437, 85.174850, 29.373208, 19.638844
18504, 629867.115193, 629867.115193, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000, 0.000000, 0.000000
18505, 629867.121094, 629867.121094, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000, 0.000000, 0.000000
18506, 629867.127060, 629867.127060, 168.732666, 110.010567, 24.094296, 27.913391, 21.152653, 24.625166, 27.446196
18507, 629867.133798, 629867.133798, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000, 0.000000, 0.000000
18508, 629867.138678, 629867.138678, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000, 0.000000, 0.000000
18509, 629867.144077, 629867.144077, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000, 0.000000, 0.000000
18510, 629867.148148, 629867.148148, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000, 0.000000, 0.000000
18511, 629867.155240, 629867.155240, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000, 0.000000, 0.000000
18512, 629867.159983, 629867.159983, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000, 0.000000, 0.000000
18513, 629867.164382, 629867.164382, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000, 0.000000, 0.000000
18514, 629867.168934, 629867.168934, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000, 0.000000, 0.000000
18515, 629867.175330, 629867.175330, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000, 0.000000, 0.000000
18516, 629867.180611, 629867.180611, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000, 0.000000, 0.000000
18517, 629867.184931, 629867.184931, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000, 0.000000, 0.000000
18518, 629867.189117, 629867.189117, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000, 0.000000, 0.000000
18519, 629867.195162, 629867.195162, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000, 0.000000, 0.000000
18520, 629867.200155, 629867.200155, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000, 0.000000, 0.000000
18521, 629867.204188, 629867.204188, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000, 0.000000, 0.000000
18522, 629867.207923, 629867.207923, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000, 0.000000, 0.000000
18523, 629867.215293, 629867.215293, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000, 0.000000, 0.000000
18524, 629867.220940, 629867.220940, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000, 0.000000, 0.000000
18525, 629867.225348, 629867.225348, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000, 0.000000, 0.000000
18526, 629867.229407, 629867.229407, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000, 0.000000, 0.000000
18527, 629867.235236, 629867.235236, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000, 0.000000, 0.000000
18528, 629867.239714, 629867.239714, 104.136009, 95.908882, 18.197321, 50.815899, 95.853493, 50.584996, 18.829664
18529, 629867.244586, 629867.244586, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000, 0.000000, 0.000000
18530, 629867.249250, 629867.249250, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000, 0.000000, 0.000000
18531, 629867.255200, 629867.255200, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000, 0.000000, 0.000000
18532, 629867.262419, 629867.262419, 0.000000, 0.000000, 0.000000, 0.000000, -90.000000, 0.000000, 0.000000
18533, 629867.266178, 629867.266178, 118.443001, 98.340347, 19.086639, 25.288652, 89.816383, 25.288596, 19.086713
18534, 629867.268954, 629867.268954, 118.324310, 98.468079, 20.132811, 25.619715, 94.553909, 25.588811, 20.172075
18535, 629867.275213, 629867.275213, 118.016922, 98.557152, 21.503603, 25.491262, 98.943359, 25.402274, 21.608652
18536, 629867.280830, 629867.280830, 117.856583, 98.363983, 21.954945, 25.355066, 102.983788, 25.194431, 22.139098
18537, 629867.285082, 629867.285082, 117.524132, 97.895554, 20.820549, 25.771761, 96.612953, 25.712336, 20.893891
18538, 629867.287312, 629867.287312, 117.269142, 97.750771, 20.333635, 26.091911, 92.217743, 26.084238, 20.343476
18539, 629867.295194, 629867.295194, 117.013023, 97.777115, 20.690781, 25.867041, 91.404243, 25.864243, 20.694278
18540, 629867.299321, 629867.299321, 116.858978, 97.835258, 20.895323, 26.095169, 92.254517, 26.087923, 20.904369
18541, 629867.303170, 629867.303170, 116.519608, 97.945549, 21.483093, 25.450718, 96.571739, 25.402755, 21.539786
18542, 629867.307173, 629867.307173, 116.502213, 97.818192, 21.661802, 25.449142, 97.417793, 25.390646, 21.730338
18543, 629867.315190, 629867.315190, 116.127151, 97.767654, 21.421688, 25.758741, 96.802910, 25.702949, 21.488599
18544, 629867.319199, 629867.319199, 115.926498, 97.664963, 21.568945, 25.466162, 99.433952, 25.369284, 21.682809
18545, 629867.323204, 629867.323204, 115.676414, 97.657516, 21.762342, 25.403881, 98.422203, 25.331257, 21.846834
18546, 629867.327229, 629867.327229, 115.305573, 97.629005, 21.648758, 25.544258, 101.707993, 25.395648, 21.822899
18547, 629867.335245, 629867.335245, 115.185883, 97.553307, 21.837507, 25.545244, 99.441093, 25.452552, 21.945473
18548, 629867.339782, 629867.339782, 115.018700, 97.493004, 21.513535, 25.691490, 98.607986, 25.605361, 21.615974
18549, 629867.343228, 629867.343228, 114.818611, 97.446510, 21.761826, 25.791706, 102.292374, 25.622762, 21.960492
18550, 629867.347217, 629867.347217, 114.677864, 97.307068, 21.660778, 25.461676, 99.864204, 25.358242, 21.781777
18551, 629867.355189, 629867.355189, 114.431404, 97.193001, 21.822527, 25.327351, 102.433929, 25.175656, 21.997358
18552, 629867.359207, 629867.359207, 114.230682, 97.212959, 21.448198, 25.674091, 100.804329, 25.537452, 21.610707
18553, 629867.363210, 629867.363210, 114.041023, 97.258232, 21.506580, 25.369099, 101.954391, 25.215532, 21.686427
18554, 629867.367192, 629867.367192, 113.747246, 97.202713, 21.552948, 25.574028, 103.038223, 25.384761, 21.775546
18555, 629867.376174, 629867.376174, 113.570679, 97.089485, 21.663282, 25.396250, 102.661232, 25.229542, 21.857207
18556, 629867.381005, 629867.381005, 113.378426, 97.073151, 21.699001, 25.276402, 103.890053, 25.084099, 21.921020
18557, 629867.383853, 629867.383853, 113.281685, 97.090073, 21.626394, 25.383848, 102.007515, 25.232810, 21.802430
18558, 629867.387161, 629867.387161, 112.942825, 97.137962, 21.376951, 25.503267, 106.781433, 25.185139, 21.750849
18559, 629867.395344, 629867.395344, 112.745438, 97.044823, 21.360394, 25.541164, 106.885529, 25.215232, 21.744185
18560, 629867.399160, 629867.399160, 112.590721, 97.011620, 21.556408, 25.469383, 104.789886, 25.232882, 21.832770
18561, 629867.403193, 629867.403193, 112.400780, 97.038536, 21.380146, 25.248480, 103.186493, 25.061906, 21.598547
18562, 629867.411201, 629867.411201, 112.153900, 96.931664, 21.586746, 25.700735, 105.592918, 25.425804, 21.909904
18563, 629867.415190, 629867.415190, 111.769753, 96.967918, 21.390476, 25.242113, 106.210281, 24.963308, 21.715202
18564, 629867.419261, 629867.419261, 111.669647, 96.953987, 21.389885, 25.310984, 105.259422, 25.059160, 21.684363
18565, 629867.423171, 629867.423171, 111.587196, 96.897415, 21.375582, 25.478298, 104.936096, 25.226451, 21.672226
18566, 629867.431240, 629867.431240, 111.189339, 96.803650, 21.535669, 25.083178, 103.526138, 24.902185, 21.744701
18567, 629867.436170, 629867.436170, 110.867783, 96.859436, 21.026714, 25.026146, 106.407425, 24.730799, 21.373308
18568, 629867.439143, 629867.439143, 110.702179, 96.778152, 21.247049, 25.123486, 106.258347, 24.841499, 21.576064
18569, 629867.443188, 629867.443188, 110.576782, 96.723999, 21.130281, 25.210154, 103.713722, 24.998521, 21.380239
18570, 629867.451219, 629867.451219, 110.346344, 96.533401, 21.420229, 25.044775, 108.626404, 24.699396, 21.817581
18571, 629867.455186, 629867.455186, 110.046608, 96.483116, 21.412565, 25.070906, 110.106247, 24.666877, 21.876778
18572, 629867.459187, 629867.459187, 110.249565, 96.400230, 21.163979, 25.133230, 108.088074, 24.778314, 21.578425
18573, 629867.463161, 629867.463161, 111.652031, 96.103249, 21.297287, 25.400082, 103.622589, 25.190003, 21.545355
18574, 629867.471177, 629867.471177, 113.367577, 95.702377, 21.563963, 25.138996, 101.441490, 25.007982, 21.715766
18575, 629867.475401, 629867.475401, 115.061020, 95.294594, 21.620665, 25.701811, 99.740997, 25.594030, 21.748146
18576, 629867.479186, 629867.479186, 116.539330, 94.967911, 22.019661, 25.363806, 98.544685, 25.294753, 22.098950
18577, 629867.483167, 629867.483167, 118.269554, 94.373672, 22.352369, 25.683392, 97.922615, 25.624143, 22.420266
18578, 629867.491199, 629867.491199, 119.844688, 94.122475, 21.940647, 25.248930, 91.570702, 25.246607, 21.943320
18579, 629867.495175, 629867.495175, 121.080269, 93.804276, 22.038904, 25.296329, 90.019218, 25.296329, 22.038904
18580, 629867.499171, 629867.499171, 121.638252, 93.532677, 22.050905, 25.042669, 90.793266, 25.042130, 22.051517
18581, 629867.503212, 629867.503212, 121.527855, 93.531372, 22.264957, 25.255276, 87.833328, 25.251255, 22.269518
18582, 629867.511157, 629867.511157, 120.976959, 93.398277, 22.308723, 25.233227, 94.375183, 25.217188, 22.326851
18583, 629867.515170, 629867.515170, 120.747437, 93.220551, 22.571249, 25.103584, 99.740364, 25.034662, 22.647669
18584, 629867.519196, 629867.519196, 120.673363, 93.236679, 22.040337, 25.146322, 94.872902, 25.125285, 22.064315
18585, 629867.523164, 629867.523164, 120.437302, 93.239967, 21.968685, 25.474186, 95.007027, 25.449308, 21.997499
18586, 629867.531186, 629867.531186, 120.106987, 93.224014, 21.881050, 25.506670, 94.480942, 25.486104, 21.905001
18587, 629867.535497, 629867.535497, 119.605217, 92.933723, 22.310381, 25.364628, 98.783318, 25.297612, 22.386341
18588, 629867.539163, 629867.539163, 119.399063, 93.244370, 21.979502, 25.500713, 95.291801, 25.472814, 22.011829
18589, 629867.543164, 629867.543164, 118.981796, 93.122971, 22.079361, 25.863409, 97.588104, 25.802180, 22.150883
18590, 629867.551152, 629867.551152, 118.637329, 93.055672, 22.092703, 25.308004, 93.485184, 25.296874, 22.105446
18591, 629867.555185, 629867.555185, 118.410393, 93.213264, 21.881001, 25.471416, 96.063446, 25.434152, 21.924305
18592, 629867.559154, 629867.559154, 117.912537, 93.003601, 22.067928, 25.471802, 95.344498, 25.444229, 22.099714
18593, 629867.563173, 629867.563173, 117.618637, 92.929443, 22.226171, 25.310146, 97.969887, 25.254409, 22.289482
18594, 629867.571162, 629867.571162, 117.479126, 92.893112, 22.337719, 25.272739, 97.062729, 25.230909, 22.384956
